
---------- Begin Simulation Statistics ----------
simSeconds                                   0.076642                       # Number of seconds simulated (Second)
simTicks                                  76641962500                       # Number of ticks simulated (Tick)
finalTick                                 76817387000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    876.62                       # Real time elapsed on the host (Second)
hostTickRate                                 87428496                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     920960                       # Number of bytes of host memory used (Byte)
simInsts                                    169334445                       # Number of instructions simulated (Count)
simOps                                      258654408                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   193166                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     295057                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        153283925                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       379739331                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       25                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      345479402                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  13446                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            121257268                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         191137848                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  15                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           152555859                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.264609                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.824039                       # Number of insts issued each cycle (Count)
system.cpu.numRefs                          134490947                       # Number of memory reference insts executed (Count)
system.cpu.numBranches                       21671118                       # Number of branches executed (Count)
system.cpu.numStoreInsts                     22876659                       # Number of stores executed (Count)
system.cpu.numRate                           2.210773                       # Inst execution rate ((Count/Cycle))
system.cpu.timesIdled                           17974                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu.idleCycles                          738108                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu.committedInsts                   169240933                       # Number of Instructions Simulated (Count)
system.cpu.committedOps                     258484316                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.cpi                               0.905812                       # CPI: Cycles Per Instruction ((Cycle/Count))
system.cpu.totalCpi                          0.905812                       # CPI: Total CPI of All Threads ((Cycle/Count))
system.cpu.ipc                               1.103982                       # IPC: Instructions Per Cycle ((Count/Cycle))
system.cpu.totalIpc                          1.103982                       # IPC: Total IPC of All Threads ((Count/Cycle))
system.cpu.intRegfileReads                  408510571                       # Number of integer regfile reads (Count)
system.cpu.intRegfileWrites                 273293037                       # Number of integer regfile writes (Count)
system.cpu.fpRegfileReads                       44687                       # Number of floating regfile reads (Count)
system.cpu.fpRegfileWrites                      22112                       # Number of floating regfile writes (Count)
system.cpu.ccRegfileReads                    83882356                       # number of cc regfile reads (Count)
system.cpu.ccRegfileWrites                  108431067                       # number of cc regfile writes (Count)
system.cpu.miscRegfileReads                 183046306                       # number of misc regfile reads (Count)
system.cpu.miscRegfileWrites                        9                       # number of misc regfile writes (Count)
system.cpu.MemDepUnit__0.insertedLoads      122411005                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.insertedStores      27809481                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.conflictingLoads     27072651                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__0.conflictingStores      3768763                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__1.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__2.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups                33879479                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted          26823788                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect           3476782                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups             20922138                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBHits                20919270                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.999863                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed                 1475763                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect               1780                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups            4606                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits               4056                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses              550                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted           80                       # Number of mispredicted indirect branches. (Count)
system.cpu.commit.commitSquashedInsts       121254962                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls              10                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts           3476052                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples    135776576                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     1.903747                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     2.183484                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0        50567785     37.24%     37.24% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1        29834373     21.97%     59.22% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2        15569284     11.47%     70.68% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3         9375127      6.90%     77.59% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4         6292005      4.63%     82.22% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5          610038      0.45%     82.67% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6        23527964     17.33%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            6                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total    135776576                       # Number of insts commited each cycle (Count)
system.cpu.commit.instsCommitted            169240933                       # Number of instructions committed (Count)
system.cpu.commit.opsCommitted              258484316                       # Number of ops (including micro ops) committed (Count)
system.cpu.commit.memRefs                    99136510                       # Number of memory references committed (Count)
system.cpu.commit.loads                      79783263                       # Number of loads committed (Count)
system.cpu.commit.amos                              0                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                           0                       # Number of memory barriers committed (Count)
system.cpu.commit.branches                   18289011                       # Number of branches committed (Count)
system.cpu.commit.vectorInstructions                0                       # Number of committed Vector instructions. (Count)
system.cpu.commit.floating                      25824                       # Number of committed floating point instructions. (Count)
system.cpu.commit.integer                   258014525                       # Number of committed integer instructions. (Count)
system.cpu.commit.functionCalls                948670                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass         7981      0.00%      0.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu    157819189     61.06%     61.06% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult      1501070      0.58%     61.64% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv         2122      0.00%     61.64% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatAdd          708      0.00%     61.64% # Class of committed instruction (Count)
