
---------- Begin Simulation Statistics ----------
simSeconds                                   0.109577                       # Number of seconds simulated (Second)
simTicks                                 109577080000                       # Number of ticks simulated (Tick)
finalTick                                109789615500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    764.01                       # Real time elapsed on the host (Second)
hostTickRate                                143423330                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     920688                       # Number of bytes of host memory used (Byte)
simInsts                                    169334445                       # Number of instructions simulated (Count)
simOps                                      258654408                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   221639                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     338548                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        219154160                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       293569939                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       18                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      285253905                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                      1                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             35087869                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          47159038                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   8                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           218481404                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.305621                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.169716                       # Number of insts issued each cycle (Count)
system.cpu.dcache.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.ageTaskId_1024::0           46                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::1           16                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::2            2                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.tagAccesses          185384873                       # Number of tag accesses (Count)
system.cpu.dcache.tags.dataAccesses         185384873                       # Number of data accesses (Count)
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 109798086000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.decode.idleCycles                 20193538                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles             151646286                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                  12684209                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles              30110442                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                3853280                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved             14120743                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                  1167                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              318859477                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                  3038                       # Number of squashed instructions handled by decode (Count)
system.cpu.fetch.icacheStallCycles           34612334                       # Number of cycles fetch is stalled on an Icache miss (Cycle)
system.cpu.fetch.insts                      310244802                       # Number of instructions fetch has processed (Count)
system.cpu.fetch.branches                    31227854                       # Number of branches that fetch encountered (Count)
system.cpu.fetch.predictedBranches           22364887                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                     180019855                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 7708888                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  103                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          1008                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           11                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                  32505225                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                447921                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          218487755                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              2.148671                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.176325                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                137687769     63.02%     63.02% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  6353218      2.91%     65.93% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  4790313      2.19%     68.12% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  9058674      4.15%     72.26% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  4446665      2.04%     74.30% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  6914550      3.16%     77.46% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  4701736      2.15%     79.62% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                 10500060      4.81%     84.42% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                 34034770     15.58%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            218487755                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.branchRate                  0.142482                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetch.rate                        1.415537                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.icache.demandHits::cpu.inst       32483742                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          32483742                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      32483742                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         32483742                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst        21483                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total           21483                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst        21483                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total          21483                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    739361000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    739361000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    739361000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    739361000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     32505225                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      32505225                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     32505225                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     32505225                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000661                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000661                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000661                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000661                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 34416.096448                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 34416.096448                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 34416.096448                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 34416.096448                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs           37                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            2                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      18.500000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          849                       # number of demand (read+write) MSHR hits (Count)
