
---------- Begin Simulation Statistics ----------
simSeconds                                   0.079078                       # Number of seconds simulated (Second)
simTicks                                  79078469500                       # Number of ticks simulated (Tick)
finalTick                                 79255243000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    895.44                       # Real time elapsed on the host (Second)
hostTickRate                                 88312302                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     921144                       # Number of bytes of host memory used (Byte)
simInsts                                    169334445                       # Number of instructions simulated (Count)
simOps                                      258654408                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   189107                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     288857                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        158156939                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       388385694                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       27                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      349969216                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  19288                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            129903633                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         208178786                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  17                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           157454815                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.222664                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.839416                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                6                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            157460314                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.branchRate                  0.223036                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetch.rate                        2.111902                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.icache.demandHits::cpu.inst       33844225                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          33844225                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      33844225                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         33844225                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst        21489                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total           21489                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst        21489                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total          21489                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    753329000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    753329000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    753329000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    753329000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     33865714                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      33865714                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     33865714                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     33865714                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000635                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000635                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000635                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000635                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 35056.494020                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 35056.494020                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 35056.494020                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 35056.494020                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          178                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            3                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      59.333333                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          853                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           853                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          853                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          853                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst        20636                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total        20636                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst        20636                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total        20636                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    684929500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    684929500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    684929500                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    684929500                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000609                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000609                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000609                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000609                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 33191.001163                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 33191.001163                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 33191.001163                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 33191.001163                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                  20634                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     33844225                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        33844225                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst        21489                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total         21489                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    753329000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    753329000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     33865714                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     33865714                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000635                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000635                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 35056.494020                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 35056.494020                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          853                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          853                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst        20636                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total        20636                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    684929500                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    684929500                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000609                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000609                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 33191.001163                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 33191.001163                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  79263392000                       # Cumulative time (in ticks) in various power states (Tick)
